iter	Logloss
1501	0.009056185285
1502	0.009056179776
1503	0.009056165613
1504	0.009045996978
1505	0.009045952467
1506	0.009045947197
1507	0.009045947197
1508	0.009045946612
1509	0.009045920954
1510	0.009045918436
1511	0.009030565371
1512	0.009030158645
1513	0.009030096604
1514	0.009030093008
1515	0.009030090279
1516	0.009029801748
1517	0.00902979804
1518	0.00902977154
1519	0.009029763569
1520	0.009029751217
1521	0.00902948553
1522	0.009025703403
1523	0.009025674396
1524	0.00902567319
1525	0.009025667593
1526	0.009025667593
1527	0.00902566583
1528	0.009025663361
1529	0.009025642379
1530	0.009025638575
1531	0.009025632313
1532	0.009025630442
1533	0.009025629064
1534	0.00902562551
1535	0.009025586256
1536	0.009025582981
1537	0.009025580361
1538	0.009025577742
1539	0.009025547341
1540	0.009025544528
1541	0.009025502349
1542	0.009025500082
1543	0.009025492023
1544	0.009025359408
1545	0.0090253544
1546	0.009025340234
1547	0.009025316712
1548	0.009025314139
1549	0.009025272701
1550	0.009025050281
1551	0.009025045426
1552	0.009025040184
1553	0.009025027154
1554	0.009025023275
1555	0.009025016859
1556	0.009024969448
1557	0.009024961969
1558	0.009024742249
1559	0.009024739372
1560	0.009024666982
1561	0.009024662317
1562	0.009024658589
1563	0.009024564554
1564	0.009024564408
1565	0.009022334457
1566	0.009022215577
1567	0.009021848018
1568	0.009021844065
1569	0.00902175492
1570	0.009021491439
1571	0.009021452959
1572	0.009021448398
1573	0.00902144261
1574	0.00902142432
1575	0.009021417613
1576	0.009021414264
1577	0.009021403807
1578	0.00902112746
1579	0.009021117019
1580	0.009021107508
1581	0.009017691528
1582	0.009017683018
1583	0.009017660831
1584	0.009017444482
1585	0.009017444449
1586	0.009017203559
1587	0.009017203526
1588	0.009017182821
1589	0.009017172482
1590	0.009012510085
1591	0.00901250393
1592	0.009012502067
1593	0.009012345839
1594	0.009012234851
1595	0.009012223189
1596	0.00899326084
1597	0.008993257673
1598	0.008993231081
1599	0.008993224339
1600	0.008993111063
1601	0.008993104099
1602	0.008993091158
1603	0.008993090315
1604	0.008993083619
1605	0.008993081867
1606	0.008993043902
1607	0.00899299675
1608	0.008992991296
1609	0.008992981426
1610	0.008992971864
1611	0.008992969984
1612	0.008992967285
1613	0.00899296414
1614	0.008992951166
1615	0.008992945197
1616	0.008992922576
1617	0.00899292098
1618	0.008992905513
1619	0.008992904742
1620	0.008992819148
1621	0.008992806566
1622	0.008992785721
1623	0.008992783118
1624	0.008992777184
1625	0.008992777152
1626	0.008992310875
1627	0.008992309266
1628	0.008972273238
1629	0.008972230225
1630	0.008972224029
1631	0.008972221061
1632	0.008972218098
1633	0.008972106814
1634	0.008972089382
1635	0.008972052167
1636	0.00897203129
1637	0.008972018498
1638	0.008971960469
1639	0.008971957912
1640	0.008971957175
1641	0.008971908486
1642	0.008971896816
1643	0.008971894264
1644	0.008939520961
1645	0.008939504625
1646	0.008939501199
1647	0.008939491125
1648	0.008939490764
1649	0.008939372057
1650	0.008939368236
1651	0.008939342202
1652	0.008923492875
1653	0.008923433417
1654	0.008923431457
1655	0.008923421714
1656	0.008923407186
1657	0.008923398585
1658	0.008923304518
1659	0.008921335948
1660	0.008921331352
1661	0.008921326431
1662	0.008920700657
1663	0.008920694842
1664	0.008920686687
1665	0.008919867643
1666	0.008919859334
1667	0.008919844581
1668	0.008919702293
1669	0.008919696256
1670	0.008919693378
1671	0.008919669964
1672	0.00891966883
1673	0.008919666944
1674	0.008919653853
1675	0.008918954379
1676	0.008918941636
1677	0.00891690159
1678	0.008916888857
1679	0.008916877905
1680	0.008908140271
1681	0.008908067094
1682	0.008908048508
1683	0.008908035325
1684	0.008908033068
1685	0.008907747829
1686	0.008907738168
1687	0.008907726402
1688	0.008907712364
1689	0.008907712364
1690	0.008907699194
1691	0.008907699194
1692	0.008907687439
1693	0.008907680988
1694	0.008907679156
1695	0.008907667409
1696	0.00890741708
1697	0.008907413086
1698	0.008907407597
1699	0.008907266126
1700	0.008907263196
1701	0.008907256529
1702	0.008907244464
1703	0.00890721071
1704	0.008907208929
1705	0.008907207424
1706	0.008907195702
1707	0.008907194872
1708	0.00890716702
1709	0.008905974373
1710	0.008905962643
1711	0.008905962194
1712	0.008905950473
1713	0.008905949013
1714	0.008905900492
1715	0.008905897565
1716	0.008905803331
1717	0.008905766365
1718	0.008905642263
1719	0.00890564075
1720	0.008905603977
1721	0.008905551413
1722	0.008905548629
1723	0.008905484083
1724	0.008905472375
1725	0.008905464554
1726	0.008905452855
1727	0.00890545216
1728	0.008905358627
1729	0.008905355704
1730	0.008905301833
1731	0.008905295808
1732	0.00890502546
1733	0.008904956369
1734	0.008904834417
1735	0.00890482683
1736	0.008904181998
1737	0.008904164201
1738	0.00890416258
1739	0.00890415657
1740	0.008904146415
1741	0.008904130841
1742	0.008904047559
1743	0.008904035882
1744	0.008904012551
1745	0.008904009324
1746	0.008903996104
1747	0.008898303884
1748	0.008898249673
1749	0.008898235045
1750	0.008898234229
1751	0.008898210205
1752	0.008898207883
1753	0.008898204978
1754	0.00889820172
1755	0.008861892362
1756	0.008847338668
1757	0.00884732941
1758	0.008847326786
1759	0.008847320602
1760	0.008846701914
1761	0.008846697308
1762	0.008846685615
1763	0.008846685615
1764	0.008846522893
1765	0.008846520818
1766	0.008846517085
1767	0.00884649142
1768	0.00884649053
1769	0.008846490465
1770	0.00884318299
1771	0.008843180913
1772	0.008843176116
1773	0.008843058122
1774	0.008843045524
1775	0.008843040883
1776	0.008843035122
1777	0.008842918021
1778	0.008842895066
1779	0.008842868577
1780	0.008842856306
1781	0.008842604313
1782	0.008842599833
1783	0.008842592507
1784	0.008842549783
1785	0.008842537979
1786	0.008842534634
1787	0.008839263243
1788	0.008831603652
1789	0.00883160163
1790	0.008831580021
1791	0.008831408775
1792	0.008831405071
1793	0.008831235616
1794	0.008831182681
1795	0.00883117374
1796	0.008831164786
1797	0.008831143186
1798	0.008831121595
1799	0.008831048662
1800	0.008830919053
1801	0.008830822753
1802	0.008830683456
1803	0.008830682594
1804	0.008830629914
1805	0.00883059582
1806	0.008830593424
1807	0.008830587597
1808	0.008830582587
1809	0.008830581794
1810	0.008830560212
1811	0.008830435818
1812	0.008830424233
1813	0.008830341431
1814	0.008830333423
1815	0.008830224068
1816	0.008830197293
1817	0.008830162793
1818	0.008830161829
1819	0.008830159428
1820	0.008830050141
1821	0.00882998083
1822	0.008829970042
1823	0.008829966621
1824	0.008829954694
1825	0.008789855173
1826	0.00878985317
1827	0.008789673845
1828	0.008789664885
1829	0.008789481172
1830	0.008789479696
1831	0.008789471625
1832	0.008789456703
1833	0.008789456703
1834	0.008789300315
1835	0.008789300315
1836	0.008789294602
1837	0.008789292257
1838	0.008788888135
1839	0.008788885755
1840	0.008788881891
1841	0.008788881707
1842	0.008788869514
1843	0.008788739134
1844	0.008788735675
1845	0.008788723993
1846	0.008788709112
1847	0.008788707387
1848	0.008788705052
1849	0.008788701607
1850	0.008788698338
1851	0.008785217009
1852	0.008785215966
1853	0.008785201918
1854	0.008774474937
1855	0.008774460185
1856	0.008774459862
1857	0.008774440795
1858	0.008774439364
1859	0.008774429284
1860	0.008774429284
1861	0.008774404565
1862	0.008774393232
1863	0.008774389572
1864	0.008774378206
1865	0.008774340091
1866	0.008774333264
1867	0.008774326668
1868	0.008774170888
1869	0.008774168931
1870	0.008774139716
1871	0.008774139716
1872	0.008774134463
1873	0.008774113469
1874	0.00877411011
1875	0.008774096482
1876	0.008763506864
1877	0.008763497435
1878	0.008763421386
1879	0.008763367151
1880	0.008763365381
1881	0.008763289445
1882	0.008763280659
1883	0.008759939837
1884	0.008759934497
1885	0.008759844075
1886	0.00875983507
1887	0.0087598326
1888	0.008759832378
1889	0.008759813389
1890	0.008759767631
1891	0.008759762881
1892	0.008759762881
1893	0.008759718237
1894	0.008759716563
1895	0.008759707416
1896	0.008759702672
1897	0.008753092731
1898	0.008747707105
1899	0.008747690516
1900	0.00874767629
1901	0.008747669313
1902	0.0087476558
1903	0.008747608969
1904	0.008747590017
1905	0.00874726952
1906	0.008747251361
1907	0.00874723944
1908	0.00874723755
1909	0.008747235199
1910	0.008747156726
1911	0.008747138782
1912	0.008747063125
1913	0.008743203477
1914	0.008743201377
1915	0.008743192302
1916	0.008722836362
1917	0.008722817454
1918	0.008722813337
1919	0.008722785594
1920	0.008722781502
1921	0.008722774907
1922	0.008722771431
1923	0.008722765409
1924	0.008722727953
1925	0.008722724492
1926	0.008722519529
1927	0.008722517549
1928	0.008722513173
1929	0.008721962354
1930	0.008721961502
1931	0.008721954934
1932	0.008721927229
1933	0.00872191948
1934	0.008721917811
1935	0.008721917602
1936	0.008721909867
1937	0.008721902969
1938	0.008721901909
1939	0.008721875391
1940	0.008710042206
1941	0.008710039286
1942	0.008710028169
1943	0.008710025185
1944	0.00870992351
1945	0.008709913875
1946	0.008709913053
1947	0.00870991234
1948	0.008698690219
1949	0.008692334509
1950	0.008692333265
1951	0.00869229917
1952	0.008688975373
1953	0.00868897465
1954	0.008688961168
1955	0.008688933842
1956	0.008688925052
1957	0.00868871845
1958	0.008688716821
1959	0.008688716766
1960	0.008688715974
1961	0.008688715182
1962	0.008688714391
1963	0.008666497751
1964	0.008665758739
1965	0.00866575395
1966	0.00866574334
1967	0.008665740326
1968	0.008665618177
1969	0.008665616788
1970	0.008665591812
1971	0.008665555447
1972	0.008665549459
1973	0.008665423564
1974	0.008665385719
1975	0.008665302121
1976	0.008665093029
1977	0.008665056892
1978	0.008665044242
1979	0.00866500813
1980	0.008664996842
1981	0.008664991342
1982	0.008664920447
1983	0.008664919581
1984	0.008664916722
1985	0.008664911942
1986	0.008664506374
1987	0.008664504061
1988	0.008664490127
1989	0.008664373884
1990	0.008662619263
1991	0.008662613688
1992	0.008662610223
1993	0.008662582768
1994	0.008662408565
1995	0.008662404225
1996	0.008662403877
1997	0.008662199771
1998	0.008662148486
1999	0.008661982131
2000	0.008647221704
2001	0.00863810744
2002	0.008630447027
2003	0.008630438386
2004	0.008630436869
2005	0.008630435771
2006	0.008609420273
2007	0.008591674889
2008	0.008591660983
2009	0.008591607797
2010	0.0085915576
2011	0.008591477919
2012	0.008591436003
2013	0.008591432815
2014	0.008591419272
2015	0.008591411268
2016	0.008591408802
2017	0.008591384505
2018	0.008591359168
2019	0.008591357419
2020	0.008591331638
2021	0.008591328408
2022	0.008585052808
2023	0.008585051309
2024	0.008584919355
2025	0.008584907045
2026	0.008584787816
2027	0.008584785747
2028	0.008584782096
2029	0.008562535284
2030	0.008562531092
2031	0.008562528691
2032	0.008562520569
2033	0.008562472798
2034	0.008548586178
2035	0.008548570968
2036	0.008548561091
2037	0.008548556693
2038	0.008548504127
2039	0.008548491791
2040	0.00854848591
2041	0.008548484476
2042	0.00854845282
2043	0.0085482514
2044	0.008548249322
2045	0.008548245174
2046	0.008548238023
2047	0.008548236206
2048	0.008548216518
2049	0.00854821104
2050	0.00854820691
2051	0.008548201444
2052	0.008548185591
2053	0.008548183122
2054	0.008548179015
2055	0.00854812842
2056	0.008548122492
2057	0.008548121366
2058	0.008548115995
2059	0.008548103964
2060	0.008548095753
2061	0.008548094628
2062	0.008548091395
2063	0.008548085955
2064	0.008548080488
2065	0.00852963461
2066	0.008512399768
2067	0.008512393982
2068	0.008512385815
2069	0.008504520115
2070	0.008484733746
2071	0.008467391396
2072	0.008451076121
2073	0.008451073483
2074	0.008444470708
2075	0.008444455529
2076	0.008444449476
2077	0.008444446707
2078	0.008444439672
2079	0.008444427534
2080	0.008444285182
2081	0.008444271509
2082	0.008444269423
2083	0.008440046677
2084	0.008402991989
2085	0.008402987136
2086	0.008402968839
2087	0.008402958287
2088	0.008379546165
2089	0.008360374801
2090	0.008358306324
2091	0.008358297536
2092	0.008358289992
2093	0.0083582784
2094	0.008358269626
2095	0.008345930618
2096	0.008339952124
2097	0.008323910736
2098	0.008311033603
2099	0.008309238086
2100	0.0083092021
2101	0.008292791261
2102	0.00827876471
2103	0.008262735578
2104	0.008262727734
2105	0.008262724694
2106	0.008258565299
2107	0.008258543576
2108	0.008245950861
2109	0.008195515926
2110	0.008195492937
2111	0.008195482302
2112	0.008195478229
2113	0.008195442578
2114	0.008195439051
2115	0.008184688718
2116	0.008177412783
2117	0.008177410744
2118	0.008177390807
2119	0.008177386074
2120	0.008177385493
2121	0.008177365859
2122	0.008177358007
2123	0.008177353064
2124	0.008177346859
2125	0.008163907629
2126	0.008147022771
2127	0.008147015967
2128	0.008147002208
2129	0.008146992748
2130	0.008146961845
2131	0.008146949518
2132	0.008146946148
2133	0.008146934359
2134	0.008146929508
2135	0.008146914105
2136	0.008146899538
2137	0.008146891864
2138	0.008146880006
2139	0.008146866403
2140	0.008146862736
2141	0.00814676273
2142	0.008146747416
2143	0.008146746774
2144	0.008146711074
2145	0.008146701212
2146	0.008146686718
2147	0.008146629642
2148	0.008146617372
2149	0.008146617372
2150	0.008146610611
2151	0.00814660226
2152	0.008146599065
2153	0.008146593933
2154	0.008146589592
2155	0.008146588549
2156	0.00814658727
2157	0.00814655178
2158	0.008146550502
2159	0.008146405435
2160	0.008146401801
2161	0.008146289489
2162	0.008146288779
2163	0.008146272139
2164	0.008146257922
2165	0.008146256606
2166	0.008146252454
2167	0.008146251736
2168	0.00814624993
2169	0.008146246113
2170	0.008146240981
2171	0.008142642709
2172	0.008142640109
2173	0.008142638471
2174	0.008142605719
2175	0.008142604082
2176	0.008142578173
2177	0.008132568133
2178	0.00813256322
2179	0.008132555363
2180	0.00813179449
2181	0.008131786791
2182	0.008131780744
2183	0.008131752005
2184	0.008131748703
2185	0.008131720066
2186	0.008131720066
2187	0.008117487679
2188	0.008117483782
2189	0.008108122984
2190	0.008108099527
2191	0.008108089641
2192	0.008108082155
2193	0.008082253282
2194	0.008082250084
2195	0.008082234941
2196	0.008082233845
2197	0.008082211625
2198	0.008082196119
2199	0.008082185939
2200	0.008082117236
2201	0.008082102176
2202	0.008079342452
2203	0.008079332314
2204	0.008079325666
2205	0.00807252689
2206	0.008072519497
2207	0.008072511159
2208	0.008072493953
2209	0.00806309045
2210	0.008063077292
2211	0.008063064639
2212	0.008063063586
2213	0.008063015369
2214	0.0080630103
2215	0.008063007069
2216	0.008063003841
2217	0.008054477348
2218	0.008054470227
2219	0.008054462747
2220	0.008054276629
2221	0.008054268897
2222	0.008054266835
2223	0.008054259299
2224	0.008042515153
2225	0.008042511044
2226	0.008042506798
2227	0.008042488808
2228	0.008042474579
2229	0.008042472419
2230	0.008042465748
2231	0.008042463809
2232	0.008042449606
2233	0.008042445834
2234	0.008042442481
2235	0.008042386228
2236	0.008042381293
2237	0.008042347895
2238	0.008042328598
2239	0.008042314984
2240	0.008042313902
2241	0.008042311744
2242	0.008042309002
2243	0.008042307069
2244	0.008042301152
2245	0.008042301152
2246	0.008042299221
2247	0.008042296759
2248	0.008042295517
2249	0.008042293882
2250	0.008042292944
2251	0.00804227876
2252	0.008042253348
2253	0.008042248728
2254	0.008042248728
2255	0.008042246798
2256	0.008042240328
2257	0.008042231265
2258	0.008008110218
2259	0.007995749499
2260	0.007995748734
2261	0.007995726975
2262	0.007995719027
2263	0.007995700016
2264	0.007995675585
2265	0.007995672488
2266	0.007995664196
2267	0.007995645683
2268	0.00799564331
2269	0.00799562433
2270	0.00799562415
2271	0.00799562397
2272	0.007995618768
2273	0.007995610875
2274	0.007995608542
2275	0.007995593603
2276	0.007985237935
2277	0.007985232028
2278	0.007985219678
2279	0.007985217127
2280	0.007985213979
2281	0.007985212782
2282	0.007985210276
2283	0.007985206815
2284	0.007985196273
2285	0.007978638672
2286	0.007978634717
2287	0.007978633687
2288	0.007978628538
2289	0.007978609388
2290	0.007978594755
2291	0.007978593528
2292	0.007978572729
2293	0.007978281462
2294	0.007978274114
2295	0.007978254981
2296	0.007978254343
2297	0.007978251886
2298	0.007978246412
2299	0.00797824396
2300	0.007978224854
2301	0.007964692801
2302	0.007953858683
2303	0.007953851974
2304	0.007953849091
2305	0.00795383905
2306	0.007953834234
2307	0.0079538304
2308	0.007953827523
2309	0.007953816008
2310	0.007953800255
2311	0.007953795444
2312	0.007953794027
2313	0.007953792753
2314	0.007953785209
2315	0.007953776008
2316	0.007953774721
2317	0.007953738428
2318	0.007953708509
2319	0.007953703694
2320	0.007953703455
2321	0.007953698642
2322	0.007953693189
2323	0.007953690502
2324	0.007953684756
2325	0.007953683818
2326	0.007953656156
2327	0.007953644031
2328	0.007953589581
2329	0.007953559705
2330	0.007953539433
2331	0.007953529929
2332	0.00795351112
2333	0.007953498611
2334	0.007948961002
2335	0.007948936006
2336	0.007948931184
2337	0.007948925418
2338	0.007948918609
2339	0.007948896954
2340	0.007948896954
2341	0.00794889627
2342	0.007948842549
2343	0.007948842115
2344	0.00794883177
2345	0.007948831513
2346	0.007948821995
2347	0.00793996865
2348	0.007936054277
2349	0.007936053576
2350	0.007936042989
2351	0.007936016434
2352	0.007936007998
2353	0.007935999207
2354	0.007935996886
2355	0.007935994253
2356	0.007935992837
2357	0.007935886355
2358	0.00793588069
2359	0.00793587759
2360	0.007935658512
2361	0.007935653225
2362	0.007935527131
2363	0.007935526472
2364	0.007935523485
2365	0.007935516482
2366	0.007935510054
2367	0.007935493643
2368	0.00792302874
2369	0.007923025006
2370	0.007923008593
2371	0.007917117774
2372	0.007913665687
2373	0.007913657237
2374	0.007913652264
2375	0.007913634386
2376	0.007913618918
2377	0.007913597952
2378	0.007913592063
2379	0.007913173586
2380	0.007913005932
2381	0.007912901919
2382	0.007912900597
2383	0.007912894278
2384	0.007912890429
2385	0.007912793144
2386	0.007912788538
2387	0.007912786774
2388	0.007912780305
2389	0.007912775195
2390	0.007912737016
2391	0.007912721979
2392	0.007912716273
2393	0.007912710823
2394	0.007912710823
2395	0.007912710823
2396	0.007912658647
2397	0.007912623985
2398	0.007912618538
2399	0.007912617367
2400	0.00791260098
2401	0.007912574502
2402	0.007912559173
2403	0.007912549581
2404	0.007912549581
2405	0.007912539995
2406	0.007905306552
2407	0.007905291353
2408	0.007905284666
2409	0.007905105152
2410	0.007905067939
2411	0.007905048497
2412	0.007905043823
2413	0.00790502441
2414	0.007905014715
2415	0.007905008153
2416	0.00790500584
2417	0.007904999883
2418	0.007904976447
2419	0.007904937718
2420	0.007904906005
2421	0.007904840171
2422	0.007904834789
2423	0.007904832191
2424	0.007904830705
2425	0.007904808883
2426	0.007904795926
2427	0.007904794093
2428	0.007904792842
2429	0.007904783182
2430	0.007904751502
2431	0.007904750759
2432	0.007904732612
2433	0.007904731444
2434	0.007898467301
2435	0.007898459532
2436	0.007898443261
2437	0.007898440369
2438	0.007898438034
2439	0.007898435545
2440	0.007898435314
2441	0.007898403718
2442	0.007898381684
2443	0.007898363723
2444	0.007898357151
2445	0.007898354609
2446	0.007898354034
2447	0.007898301945
2448	0.007898298056
2449	0.007898296073
2450	0.007898295345
2451	0.007898287732
2452	0.007892237268
2453	0.007892231824
2454	0.007892208423
2455	0.007892195866
2456	0.007892195519
2457	0.007892190723
2458	0.007892137068
2459	0.007892136546
2460	0.007892080537
2461	0.007886856972
2462	0.007886854302
2463	0.007886827468
2464	0.007886827308
2465	0.0078868217
2466	0.007886812169
2467	0.007886081236
2468	0.007886077336
2469	0.007886075936
2470	0.007886057234
2471	0.007886050734
2472	0.007886040925
2473	0.007886025238
2474	0.0078859871
2475	0.007885985033
2476	0.007885981323
2477	0.007885975342
2478	0.00787544236
2479	0.007867653271
2480	0.007867647783
2481	0.007867610801
2482	0.007867592694
2483	0.007867557511
2484	0.007867548938
2485	0.007864204097
2486	0.007864188722
2487	0.007864158177
2488	0.007864152857
2489	0.007864150752
2490	0.007864101435
2491	0.007864100092
2492	0.007864084661
2493	0.007864083426
2494	0.007863940554
2495	0.007863939201
2496	0.007863934534
2497	0.00786389426
2498	0.007863886822
2499	0.007860643325
2500	0.007860609137
2501	0.007860262641
2502	0.007860251809
2503	0.007860242311
2504	0.00786023625
2505	0.007860230563
2506	0.007860224485
2507	0.007860214994
2508	0.007860212685
2509	0.007860206795
2510	0.007860119016
2511	0.007860107584
2512	0.007860077635
2513	0.007859973057
2514	0.007854555146
2515	0.007854529658
2516	0.007854468292
2517	0.007854463261
2518	0.00785445957
2519	0.007854450683
2520	0.007854450038
2521	0.007854440496
2522	0.007854432995
2523	0.007854420556
2524	0.007854417772
2525	0.007854399569
2526	0.007854399569
2527	0.007854381278
2528	0.007854381278
2529	0.007854379448
2530	0.007854374975
2531	0.007854364356
2532	0.00785434998
2533	0.007854328025
2534	0.007854319023
2535	0.007854313154
2536	0.007854311497
2537	0.007854307851
2538	0.007854306607
2539	0.007854305871
2540	0.007854286833
2541	0.00785427603
2542	0.00785427465
2543	0.007854269682
2544	0.007854252813
2545	0.007854248662
2546	0.007854248044
2547	0.007854230563
2548	0.007854223098
2549	0.007854223098
2550	0.007854144689
2551	0.007853986468
2552	0.007853982877
2553	0.007853971033
2554	0.00785396879
2555	0.007853966552
2556	0.007831254069
2557	0.007831213668
2558	0.007831207433
2559	0.007831197624
2560	0.007831174026
2561	0.007831155319
2562	0.007831155027
2563	0.007830995043
2564	0.007830968761
2565	0.007830960944
2566	0.007830940429
2567	0.007830939443
2568	0.007830932272
2569	0.007830921593
2570	0.007830920104
2571	0.007830915996
2572	0.007830905205
2573	0.007830904017
2574	0.007830862776
2575	0.0078308339
2576	0.007830832404
2577	0.007830820794
2578	0.007830808259
2579	0.007830798753
2580	0.007830796388
2581	0.007830787326
2582	0.007830750352
2583	0.007830744397
2584	0.007830709801
2585	0.007830707999
2586	0.007830706505
2587	0.007828153973
2588	0.007828142162
2589	0.007828132381
2590	0.007828132144
2591	0.00780910594
2592	0.007809093081
2593	0.007809087405
2594	0.007809061023
2595	0.007809022619
2596	0.007809022402
2597	0.007808978666
2598	0.007808969593
2599	0.007808969484
2600	0.007808943257
2601	0.00780894184
2602	0.007808937911
2603	0.007808934291
2604	0.007808932875
2605	0.007808897563
2606	0.007808873496
2607	0.007808795544
2608	0.007808640765
2609	0.007808640132
2610	0.007808639424
2611	0.007808631525
2612	0.007786246466
2613	0.007786242769
2614	0.007786220698
2615	0.007786185355
2616	0.007786180252
2617	0.00778616924
2618	0.007786157396
2619	0.007786049824
2620	0.007786031749
2621	0.007786018992
2622	0.007786012584
2623	0.007785996424
2624	0.007785939019
2625	0.007785938206
2626	0.007785932428
2627	0.007785926056
2628	0.00778591976
2629	0.007785916001
2630	0.007785915208
2631	0.007785829444
2632	0.007785826181
2633	0.00778582155
2634	0.007785756261
2635	0.007785753895
2636	0.007785743864
2637	0.007785617007
2638	0.007785596917
2639	0.007785557496
2640	0.007785545081
2641	0.007785536763
2642	0.007785534678
2643	0.007785513735
2644	0.007785511081
2645	0.007785508427
2646	0.007785500665
2647	0.007785491401
2648	0.007785485536
2649	0.007785477235
2650	0.007785467272
2651	0.007785441573
2652	0.007785384296
2653	0.007785341884
2654	0.007785340963
2655	0.007785333741
2656	0.007785331739
2657	0.007785324281
2658	0.007785322734
2659	0.007785319789
2660	0.007785318636
2661	0.00778530426
2662	0.007785304138
2663	0.007785261871
2664	0.007785258785
2665	0.007785251641
2666	0.007785244296
2667	0.007785237132
2668	0.007785231662
2669	0.007785210992
2670	0.00778518676
2671	0.007785185223
2672	0.007785178179
2673	0.007785165358
2674	0.007785154141
2675	0.007785152961
2676	0.007785147491
2677	0.007785115983
2678	0.007785097537
2679	0.007785093807
2680	0.007785087929
2681	0.007785082842
2682	0.007785081008
2683	0.007784994464
2684	0.007784992996
2685	0.007784991431
2686	0.007784976542
2687	0.007784976306
2688	0.007784971435
2689	0.007784962245
2690	0.007784955156
2691	0.007784934424
2692	0.00778491312
2693	0.007784910412
2694	0.007784907223
2695	0.007784898831
2696	0.007784886794
2697	0.007784886036
2698	0.007784883332
2699	0.007784862924
2700	0.007784854506
2701	0.007784768923
2702	0.007784768351
2703	0.007784762497
2704	0.007784759726
2705	0.007784759632
2706	0.007784738193
2707	0.007784722892
2708	0.007784514212
2709	0.007784508234
2710	0.007784494427
2711	0.00778448038
2712	0.007784468562
2713	0.007784457959
2714	0.007784455309
2715	0.007784426695
2716	0.007784392452
2717	0.007784387509
2718	0.007784383028
2719	0.007784357746
2720	0.007784341193
2721	0.007784333543
2722	0.007783737033
2723	0.007783722763
2724	0.007783720508
2725	0.007783547548
2726	0.007783543713
2727	0.007783336534
2728	0.007783293729
2729	0.007783286234
2730	0.007783283389
2731	0.007783274939
2732	0.007783264638
2733	0.007783259703
2734	0.00778324542
2735	0.007783241627
2736	0.007783236657
2737	0.007783233814
2738	0.007783219539
2739	0.007783219175
2740	0.007783215896
2741	0.007783201631
2742	0.007783201631
2743	0.007783197643
2744	0.007783184074
2745	0.007783178208
2746	0.007783172519
2747	0.007783172165
2748	0.007783166926
2749	0.007783166572
2750	0.007783155709
2751	0.007783033701
2752	0.007783006558
2753	0.007782903286
2754	0.007782890834
2755	0.007782880889
2756	0.007782869012
2757	0.007782820527
2758	0.007782806284
2759	0.007782802793
2760	0.007782795817
2761	0.007782790846
2762	0.007782767375
2763	0.007781818096
2764	0.007781816244
2765	0.007781805848
2766	0.007781794958
2767	0.007781783514
2768	0.007781764509
2769	0.007781764417
2770	0.007781757299
2771	0.007781755835
2772	0.007781749812
2773	0.007781737067
2774	0.007781735846
2775	0.007781730851
2776	0.007781715643
2777	0.007781713465
2778	0.007781708075
2779	0.007781702892
2780	0.007781692911
2781	0.00778165748
2782	0.007781583217
2783	0.007781501437
2784	0.007781458953
2785	0.007781453827
2786	0.00778145181
2787	0.007781441834
2788	0.007781441834
2789	0.007781436043
2790	0.007781414581
2791	0.00777305646
2792	0.007722957821
2793	0.007722918044
2794	0.00772291766
2795	0.007722904826
2796	0.007722904442
2797	0.007722894993
2798	0.007722870528
2799	0.007722857382
2800	0.007722701944
2801	0.007722558724
2802	0.007722557896
2803	0.00772255593
2804	0.00772253433
2805	0.007722532366
2806	0.007715707986
2807	0.00771562776
2808	0.007715617014
2809	0.007706858751
2810	0.007706817349
2811	0.007706814258
2812	0.007706799815
2813	0.007680864131
2814	0.007680863822
2815	0.007680861901
2816	0.007680843675
2817	0.0076808182
2818	0.007680667676
2819	0.007680664093
2820	0.007680662153
2821	0.007680626373
2822	0.007680609045
2823	0.007680607179
2824	0.007680584239
2825	0.007680580015
2826	0.007680560745
2827	0.007680548829
2828	0.007680542472
2829	0.007680492282
2830	0.007680484714
2831	0.007680481487
2832	0.007680475814
2833	0.007680463193
2834	0.007677493174
2835	0.007677490982
2836	0.00767131566
2837	0.007671305785
2838	0.007671116687
2839	0.007671112365
2840	0.007664512772
2841	0.007664510342
2842	0.007664503513
2843	0.007664482035
2844	0.007664476938
2845	0.007664439137
2846	0.007664436666
2847	0.00766442125
2848	0.007664419248
2849	0.007664418611
2850	0.007664418428
2851	0.007664411498
2852	0.007664408966
2853	0.007664402016
2854	0.007664395079
2855	0.007664334887
2856	0.007664328156
2857	0.007664327341
2858	0.007664322247
2859	0.007664320498
2860	0.007664318684
2861	0.007664297255
2862	0.007657132946
2863	0.007657094919
2864	0.007657075124
2865	0.00765706731
2866	0.007657055771
2867	0.007657051
2868	0.007657049462
2869	0.007629047753
2870	0.007629033516
2871	0.007627523187
2872	0.00762752178
2873	0.007627473615
2874	0.007627468797
2875	0.007627467533
2876	0.007627465649
2877	0.007627460262
2878	0.007627455446
2879	0.007627426747
2880	0.007627426057
2881	0.00762736866
2882	0.007627356336
2883	0.007627356175
2884	0.007627355068
2885	0.007627326686
2886	0.007627319707
2887	0.007627310129
2888	0.007627301581
2889	0.007627277996
2890	0.007627255697
2891	0.007627243608
2892	0.007627240952
2893	0.007627212618
2894	0.007627188761
2895	0.007627178028
2896	0.007627174485
2897	0.00762716937
2898	0.00762716319
2899	0.007627155176
